movieId,title,genres
movieId 32511,"Touch of Zen, A (Xia nu) (1971)",Action|Adventure
movieId 32515,Walker (1987),Adventure|Drama|War|Western
movieId 32554,Memories (Memorîzu) (1995),Animation|Fantasy|Sci-Fi|Thriller
movieId 32582,"Wild Parrots of Telegraph Hill, The (2003)",Documentary
movieId 32584,"Ballad of Jack and Rose, The (2005)",Drama
movieId 32587,Sin City (2005),Action|Crime|Film-Noir|Mystery|Thriller
movieId 32589,Beauty Shop (2005),Comedy
movieId 32596,Sahara (2005),Action|Adventure|Comedy
movieId 32598,Fever Pitch (2005),Comedy|Romance
movieId 32600,Eros (2004),Drama
movieId 32620,Not on the Lips (Pas sur la bouche) (2003),Comedy|Musical|Romance
movieId 32632,Electra Glide in Blue (1973),Action|Crime
movieId 32649,"Special Day, A (Giornata particolare, Una) (1977)",Drama|War
movieId 32657,"Man Who Planted Trees, The (Homme qui plantait des arbres, L') (1987)",Animation|Drama
movieId 32659,Tanguy (2001),Comedy
movieId 32666,National Lampoon's Lady Killers (National Lampoon's Gold Diggers) (2003),Comedy
movieId 32728,"Little Girl Who Lives Down the Lane, The (1976)",Drama|Mystery|Thriller
movieId 32743,Ringu 0: Bâsudei (2000),Drama|Horror|Thriller
movieId 32770,Brothers (Brødre) (2004),Drama
movieId 32799,Maidens in Uniform (Mädchen in Uniform) (1931),Drama|Romance
movieId 32862,With Six You Get Eggroll (1968),Comedy|Romance
movieId 32875,Holiday (Jour de fête) (1949),Comedy
movieId 32892,Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo) (1962),Drama|War
movieId 32898,"Trip to the Moon, A (Voyage dans la lune, Le) (1902)",Action|Adventure|Fantasy|Sci-Fi
movieId 32906,"Ascent, The (Voskhozhdeniye) (1977)",Drama|War
movieId 32914,Carrie (2002),Drama|Horror|Thriller
movieId 32917,Boccaccio '70 (1962),Comedy|Fantasy|Romance
movieId 33004,"Hitchhiker's Guide to the Galaxy, The (2005)",Adventure|Comedy|Sci-Fi
movieId 33085,"Amityville Horror, The (2005)",Horror|Thriller
movieId 33090,Mutant Aliens (2001),Animation|Comedy|Sci-Fi
movieId 33124,Before the Fall (NaPolA - Elite für den Führer) (2004),Drama|War
movieId 33126,"Frisco Kid, The (1979)",Comedy|Western
movieId 33132,State Property 2 (2005),Action|Crime|Drama
movieId 33138,Palindromes (2004),Adventure|Comedy|Drama
movieId 33145,"Lot Like Love, A (2005)",Comedy|Drama|Romance
movieId 33148,King's Ransom (2005),Comedy|Crime
movieId 33154,Enron: The Smartest Guys in the Room (2005),Documentary
movieId 33158,xXx: State of the Union (2005),Action|Crime|Thriller
movieId 33162,Kingdom of Heaven (2005),Action|Drama|Romance|War
movieId 33164,House of Wax (2005),Horror|Thriller
movieId 33166,Crash (2004),Crime|Drama
movieId 33171,Mysterious Skin (2004),Drama|Mystery
movieId 33188,Mischief (1985),Comedy|Romance
movieId 33201,Between Your Legs (Entre las piernas) (1999),Drama|Mystery|Romance|Thriller
movieId 33237,San Francisco (1936),Drama|Musical|Romance
movieId 33294,Vampire Hunter D (1985),Animation|Fantasy|Horror
movieId 33310,"Common Thread, A (a.k.a. Sequins) (Brodeuses) (2004)",Drama|Romance
movieId 33312,"Cocoanuts, The (1929)",Comedy|Musical
movieId 33421,Dear Wendy (2005),Drama
movieId 33435,Los Angeles Plays Itself (2003),Documentary
movieId 33437,Unleashed (Danny the Dog) (2005),Action|Crime|Drama|Thriller
movieId 33493,Star Wars: Episode III - Revenge of the Sith (2005),Action|Adventure|Sci-Fi
movieId 33495,Kicking & Screaming (2005),Comedy
movieId 33499,Monster-in-Law (2005),Comedy|Romance
movieId 33558,"Snow Walker, The (2003)",Adventure|Drama
movieId 33564,Divorce - Italian Style (Divorzio all'italiana) (1961),Comedy
movieId 33615,Madagascar (2005),Adventure|Animation|Children|Comedy
movieId 33629,Airborne (1993),Adventure|Comedy
movieId 33639,Mad Hot Ballroom (2005),Children|Documentary
movieId 33644,Dominion: Prequel to the Exorcist (2005),Horror|Thriller
movieId 33646,"Longest Yard, The (2005)",Comedy|Drama
movieId 33649,Saving Face (2004),Comedy|Drama|Romance
movieId 33660,Cinderella Man (2005),Drama|Romance
movieId 33669,"Sisterhood of the Traveling Pants, The (2005)",Adventure|Comedy|Drama
movieId 33672,Lords of Dogtown (2005),Action|Comedy|Drama
movieId 33677,Rock School (2005),Documentary
movieId 33679,Mr. & Mrs. Smith (2005),Action|Adventure|Comedy|Romance
movieId 33681,"Adventures of Sharkboy and Lavagirl 3-D, The (2005)",Action|Adventure|Children|Fantasy
movieId 33683,High Tension (Haute tension) (Switchblade Romance) (2003),Horror|Thriller
movieId 33725,It's All Gone Pete Tong (2004),Comedy|Drama|Musical
movieId 33779,Eddie Izzard: Dress to Kill (1999),Comedy
movieId 33781,Quo Vadis (1951),Drama|Romance
movieId 33794,Batman Begins (2005),Action|Crime|IMAX
movieId 33801,Godzilla: Final Wars (Gojira: Fainaru uôzu) (2004),Action|Adventure|Fantasy|Sci-Fi
movieId 33815,"Perfect Man, The (2005)",Comedy|Drama|Romance
movieId 33826,Saint Ralph (2004),Comedy|Drama
movieId 33830,Herbie: Fully Loaded (2005),Adventure|Comedy|Romance
movieId 33834,Land of the Dead (2005),Action|Horror|Thriller
movieId 33836,Bewitched (2005),Comedy|Fantasy|Romance
movieId 33838,Rize (2005),Documentary
movieId 33880,Me and You and Everyone We Know (2005),Comedy|Drama
movieId 33893,"Perfect Crime, The (Crimen Ferpecto) (Ferpect Crime) (2004)",Comedy|Crime|Thriller
movieId 33896,3 Extremes (Three... Extremes) (Saam gaang yi) (2004),Horror
movieId 33903,"Edukators, The (Die Fetten Jahre sind vorbei) (2004)",Comedy|Crime|Drama|Romance
movieId 33966,Cop and ½ (1993),Comedy
movieId 34018,At the Circus (1939),Comedy|Musical
movieId 34048,War of the Worlds (2005),Action|Adventure|Sci-Fi|Thriller
movieId 34072,"March of the Penguins (Marche de l'empereur, La) (2005)",Documentary
movieId 34129,Rebound (2005),Comedy
movieId 34143,Dark Water (2005),Drama|Horror|Thriller
movieId 34148,"Beat That My Heart Skipped, The (battre mon coeur s'est arrêté, De) (2005)",Drama
movieId 34150,Fantastic Four (2005),Action|Adventure|Sci-Fi
movieId 34153,Murderball (2005),Documentary
movieId 34162,Wedding Crashers (2005),Comedy|Romance
movieId 34164,Happy Endings (2005),Comedy|Drama
movieId 34271,Hustle & Flow (2005),Crime|Drama
movieId 34292,Hardware (1990),Action|Horror|Sci-Fi
movieId 34312,"Calcium Kid, The (2004)",Comedy
movieId 34319,"Island, The (2005)",Action|Sci-Fi|Thriller
movieId 34321,Bad News Bears (2005),Children|Comedy
movieId 34323,"Devil's Rejects, The (2005)",Action|Crime|Horror
movieId 34326,Last Days (2005),Drama
movieId 34330,November (2004),Drama|Mystery
movieId 34332,Sky High (2005),Action|Adventure|Children|Comedy
movieId 34334,Stealth (2005),Action|Adventure|Sci-Fi|Thriller
movieId 34336,Must Love Dogs (2005),Comedy|Romance
movieId 34338,"Aristocrats, The (2005)",Comedy|Documentary
movieId 34359,Georgy Girl (1966),Comedy
movieId 34397,"Order, The (2001)",Action|Adventure|Drama|Thriller
movieId 34405,Serenity (2005),Action|Adventure|Sci-Fi
movieId 34437,Broken Flowers (2005),Comedy|Drama
movieId 34450,Miracles - Mr. Canton and Lady Rose (1989),Action|Comedy|Crime|Drama
movieId 34482,"Browning Version, The (1951)",Drama
movieId 34520,"Dukes of Hazzard, The (2005)",Action|Adventure|Comedy
movieId 34523,The Chumscrubber (2005),Comedy|Drama
movieId 34528,Junebug (2005),Comedy|Drama
movieId 34530,Deuce Bigalow: European Gigolo (2005),Comedy
movieId 34532,"Skeleton Key, The (2005)",Drama|Horror|Mystery|Thriller
movieId 34534,Four Brothers (2005),Action|Crime|Drama
movieId 34536,The Great Raid (2005),Action|Drama|War
movieId 34540,Pretty Persuasion (2005),Comedy|Drama
movieId 34542,Grizzly Man (2005),Documentary
movieId 34800,Private Resort (1985),Comedy
movieId 34811,Pusher II: With Blood on My Hands (2004),Action|Crime|Drama|Thriller
movieId 35015,Duma (2005),Adventure|Drama
movieId 35347,Animal Farm (1954),Animation|Drama
movieId 35807,"Teahouse of the August Moon, The (1956)",Comedy
movieId 35836,"40-Year-Old Virgin, The (2005)",Comedy|Romance
movieId 35957,Red Eye (2005),Horror|Thriller
movieId 36276,Hidden (a.k.a. Cache) (Caché) (2005),Drama|Mystery|Thriller
movieId 36289,Asterix & Obelix vs. Caesar (Astérix et Obélix contre César) (1999),Adventure|Children|Comedy|Fantasy
movieId 36363,Kin-Dza-Dza! (1986),Comedy|Drama|Sci-Fi
movieId 36397,Valiant (2005),Adventure|Animation|Children|Comedy|Fantasy|War
movieId 36401,"Brothers Grimm, The (2005)",Comedy|Fantasy|Horror|Thriller
movieId 36477,"Baxter, The (2005)",Comedy|Drama|Romance
movieId 36509,"Cave, The (2005)",Action|Adventure|Horror|Mystery|Sci-Fi|Thriller
movieId 36517,"Constant Gardener, The (2005)",Drama|Thriller
movieId 36519,Transporter 2 (2005),Action|Crime|Thriller
movieId 36525,Just Like Heaven (2005),Comedy|Fantasy|Romance
movieId 36527,Proof (2005),Drama
movieId 36529,Lord of War (2005),Action|Crime|Drama|Thriller|War
movieId 36533,Cry_Wolf (a.k.a. Cry Wolf) (2005),Drama|Horror|Mystery|Thriller
movieId 36535,Everything Is Illuminated (2005),Comedy|Drama
movieId 36537,Thumbsucker (2005),Comedy|Drama
movieId 36708,Family Guy Presents Stewie Griffin: The Untold Story (2005),Adventure|Animation|Comedy
movieId 36850,Police Story 2 (Ging chaat goo si juk jaap) (1988),Action|Comedy|Crime|Thriller
movieId 36931,New Police Story (Xin jing cha gu shi) (2004),Action|Crime|Drama
movieId 37211,Go West (1940),Comedy|Musical|Western
movieId 37240,Why We Fight (2005),Documentary
movieId 37380,Doom (2005),Action|Horror|Sci-Fi
movieId 37382,Domino (2005),Crime|Drama|Thriller
movieId 37384,Waiting... (2005),Comedy
movieId 37386,Aeon Flux (2005),Action|Sci-Fi
movieId 37444,Frankenstein 90 (1984),Comedy|Horror|Romance
movieId 37475,"Unfinished Life, An (2005)",Drama
movieId 37477,"Man, The (2005)",Action|Comedy|Crime
movieId 37495,Survive Style 5+ (2004),Fantasy|Mystery|Romance|Thriller
movieId 37545,Woyzeck (1979),Drama
movieId 37720,"Exorcism of Emily Rose, The (2005)",Crime|Drama|Horror|Thriller
movieId 37727,Flightplan (2005),Action|Drama|Thriller
movieId 37729,Corpse Bride (2005),Animation|Comedy|Fantasy|Musical|Romance
movieId 37731,Green Street Hooligans (a.k.a. Hooligans) (2005),Crime|Drama
movieId 37733,"History of Violence, A (2005)",Action|Crime|Drama|Thriller
movieId 37736,Oliver Twist (2005),Drama
movieId 37739,"Greatest Game Ever Played, The (2005)",Drama
movieId 37741,Capote (2005),Crime|Drama
movieId 37830,Final Fantasy VII: Advent Children (2004),Action|Adventure|Animation|Fantasy|Sci-Fi
movieId 37844,Roll Bounce (2005),Comedy|Drama|Romance
movieId 37853,Into the Blue (2005),Action|Adventure|Crime|Thriller
movieId 37857,MirrorMask (2005),Adventure|Children|Drama|Fantasy
movieId 38038,Wallace & Gromit in The Curse of the Were-Rabbit (2005),Adventure|Animation|Children|Comedy
movieId 38061,Kiss Kiss Bang Bang (2005),Comedy|Crime|Mystery|Thriller
movieId 38095,"Bittersweet Life, A (Dalkomhan insaeng) (2005)",Action|Crime|Drama
movieId 38159,"Short Film About Love, A (Krótki film o milosci) (1988)",Drama|Romance
movieId 38164,"All This, and Heaven Too (1940)",Drama|Romance
movieId 38198,Darwin's Nightmare (2004),Documentary
movieId 38294,Beowulf & Grendel (2005),Action|Adventure|Drama|Fantasy
movieId 38304,No Direction Home: Bob Dylan (2005),Documentary
movieId 38388,Goal! The Dream Begins (Goal!) (2005),Drama
movieId 38583,"Wraith, The (1986)",Action|Horror|Sci-Fi|Thriller
movieId 38798,In Her Shoes (2005),Comedy|Drama
movieId 38886,"Squid and the Whale, The (2005)",Comedy|Drama
movieId 38992,Two for the Money (2005),Drama
movieId 39183,Brokeback Mountain (2005),Drama|Romance
movieId 39231,Elizabethtown (2005),Comedy|Drama|Romance
movieId 39234,North Country (2005),Drama
movieId 39292,"Good Night, and Good Luck. (2005)",Crime|Drama
movieId 39307,Dreamer: Inspired by a True Story (2005),Children|Drama
movieId 39381,"Proposition, The (2005)",Crime|Drama|Western
movieId 39400,"Fog, The (2005)",Action|Horror|Mystery|Thriller
movieId 39414,Shopgirl (2005),Comedy|Drama|Romance
movieId 39427,Stay (2005),Thriller
movieId 39435,"Legend of Zorro, The (2005)",Action|Adventure|Drama|Western
movieId 39444,"Weather Man, The (2005)",Comedy|Drama
movieId 39446,Saw II (2005),Horror|Thriller
movieId 39449,Prime (2005),Comedy|Drama|Romance
movieId 39516,Don't Move (Non ti muovere) (2004),Drama
movieId 39715,American Pie Presents: Band Camp (American Pie 4: Band Camp) (2005),Comedy
movieId 39801,"Great Yokai War, The (Yôkai daisensô) (2005)",Adventure|Comedy|Fantasy|Horror
movieId 39869,Manderlay (2005),Drama
movieId 40148,Revolver (2005),Crime|Drama|Thriller
movieId 40278,Jarhead (2005),Action|Drama|War
movieId 40339,Chicken Little (2005),Action|Adventure|Animation|Children|Comedy|Sci-Fi
movieId 40412,Dead Man's Shoes (2004),Crime|Thriller
movieId 40414,Joyeux Noël (Merry Christmas) (2005),Drama|War
movieId 40478,Night of the Lepus (1972),Horror|Sci-Fi|Thriller
movieId 40491,"Match Factory Girl, The (Tulitikkutehtaan tyttö) (1990)",Comedy|Drama
movieId 40578,Sword of the Beast (Kedamono no ken) (1965),Action|Drama
movieId 40581,Just Friends (2005),Comedy|Romance
movieId 40583,Syriana (2005),Drama|Thriller
movieId 40597,One-Way Ticket to Mombasa (Menolippu Mombasaan) (2002),Comedy|Drama
movieId 40614,Derailed (2005),Drama|Thriller
movieId 40617,Creep (2004),Horror|Thriller
movieId 40629,Pride & Prejudice (2005),Drama|Romance
movieId 40697,Babylon 5,Sci-Fi
movieId 40723,Wolf Creek (2005),Crime|Horror|Thriller
movieId 40732,"Descent, The (2005)",Adventure|Drama|Horror|Thriller
movieId 40815,Harry Potter and the Goblet of Fire (2005),Adventure|Fantasy|Thriller|IMAX
movieId 40819,Walk the Line (2005),Drama|Musical|Romance
movieId 40826,Rent (2005),Drama|Musical|Romance
movieId 40851,Zathura (2005),Action|Adventure|Children|Fantasy
movieId 40870,C.R.A.Z.Y. (2005),Drama
movieId 40946,Sarah Silverman: Jesus Is Magic (2005),Comedy|Musical
movieId 40955,Breakfast on Pluto (2005),Comedy|Drama
movieId 40959,"Ice Harvest, The (2005)",Action|Comedy|Crime|Thriller
movieId 40962,"Yours, Mine and Ours (2005)",Comedy|Romance
movieId 40966,"Libertine, The (2004)",Drama
movieId 41014,"Bird with the Crystal Plumage, The (Uccello dalle piume di cristallo, L') (1970)",Crime|Horror|Mystery|Thriller
movieId 41285,Match Point (2005),Crime|Drama|Romance
movieId 41527,Paradise Now (2005),Crime|Drama|Thriller|War
movieId 41566,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",Adventure|Children|Fantasy
movieId 41569,King Kong (2005),Action|Adventure|Drama|Fantasy|Thriller
movieId 41571,Memoirs of a Geisha (2005),Drama|Romance
movieId 41573,"Family Stone, The (2005)",Comedy|Drama|Romance
movieId 41617,Havoc (2005),Crime|Drama|Romance
movieId 41627,Samurai Rebellion (Jôi-uchi: Hairyô tsuma shimatsu) (1967),Action|Drama
movieId 41712,"Room for Romeo Brass, A (1999)",Comedy|Drama
movieId 41716,"Matador, The (2005)",Comedy|Drama|Thriller
movieId 41724,Wal-Mart: The High Cost of Low Price (2005),Documentary
movieId 41769,Mozart and the Whale (2005),Comedy|Drama|Romance
movieId 41828,Don't Look Now: We're Being Shot At (La grande vadrouille) (1966),Comedy|War
movieId 41863,"Three Burials of Melquiades Estrada, The (2006)",Adventure|Crime|Drama
movieId 41997,Munich (2005),Action|Crime|Drama|Thriller
movieId 42002,"Producers, The (2005)",Comedy|Musical
movieId 42004,Transamerica (2005),Adventure|Comedy|Drama
movieId 42007,Rumor Has It... (2005),Comedy|Drama|Romance
movieId 42009,Cheaper by the Dozen 2 (2005),Adventure|Comedy
movieId 42011,Fun with Dick and Jane (2005),Comedy|Crime
movieId 42013,"Ringer, The (2005)",Comedy
movieId 42015,Casanova (2005),Action|Adventure|Comedy|Drama|Romance
movieId 42018,Mrs. Henderson Presents (2005),Comedy|Drama
movieId 42176,"Ear, The (Ucho) (1970)",Drama|Thriller
movieId 42191,Luxo Jr. (1986),Animation|Children
movieId 42285,"Dentist, The (1996)",Horror|Thriller
movieId 42418,"New World, The (2005)",Adventure|Drama|Romance
movieId 42422,Voices of a Distant Star (Hoshi no koe) (2003),Animation|Drama|Romance|Sci-Fi
movieId 42556,7 Faces of Dr. Lao (1964),Fantasy|Mystery|Western
movieId 42559,Samurai Assassin (Samurai) (1965),Action|Adventure|Drama
movieId 42602,"Boys of Baraka, The (2005)",Documentary
movieId 42632,Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi) (2005),Crime|Drama|Mystery|Thriller
movieId 42638,Grand Theft Parsons (2003),Comedy|Drama
movieId 42718,District 13 (Banlieue 13) (2004),Action|Crime|Sci-Fi
movieId 42723,Hostel (2005),Horror
movieId 42725,Grandma's Boy (2006),Comedy
movieId 42728,Tristan & Isolde (2006),Drama|Romance
movieId 42730,Glory Road (2006),Drama
movieId 42732,Last Holiday (2006),Comedy
movieId 42734,Hoodwinked! (2005),Animation|Children|Comedy
movieId 42738,Underworld: Evolution (2006),Action|Fantasy|Horror
movieId 42740,Looking for Comedy in the Muslim World (2005),Comedy
movieId 42761,Casper Meets Wendy (1998),Adventure|Children|Comedy|Fantasy
movieId 42943,Revolution (1985),Adventure|Drama|War
movieId 42946,Project A ('A' gai waak) (1983),Action|Comedy
movieId 43289,"Bird People in China, The (Chûgoku no chôjin) (1998)",Adventure|Comedy|Drama|Fantasy
movieId 43333,Water (2005),Drama|Romance
movieId 43376,Sophie Scholl: The Final Days (Sophie Scholl - Die letzten Tage) (2005),Drama|War
movieId 43396,"World's Fastest Indian, The (2005)",Drama
movieId 43419,Bandidas (2006),Action|Comedy|Crime|Western
movieId 43460,Tristram Shandy: A Cock and Bull Story (2005),Comedy|Drama
movieId 43549,Helter Skelter (2004),Action|Crime|Drama|Horror
movieId 43556,Annapolis (2006),Drama
movieId 43558,Big Momma's House 2 (2006),Action|Comedy|Crime
movieId 43560,Nanny McPhee (2005),Children|Comedy|Fantasy
movieId 43677,"Tuskegee Airmen, The (1995)",Drama|War
movieId 43679,Final Destination 3 (2006),Horror|Mystery|Thriller
movieId 43684,Something New (2006),Comedy|Drama|Romance
movieId 43708,Block Party (a.k.a. Dave Chappelle's Block Party) (2005),Comedy|Documentary
movieId 43744,Imagine Me & You (2005),Comedy|Drama|Romance
movieId 43836,"Pink Panther, The (2006)",Adventure|Comedy|Crime
movieId 43869,Curious George (2006),Adventure|Animation|Children|Comedy
movieId 43871,Firewall (2006),Crime|Drama|Thriller
movieId 43904,When a Stranger Calls (2006),Horror|Thriller
movieId 43908,London (2005),Drama
movieId 43912,Freedomland (2006),Crime|Drama
movieId 43914,Winter Passing (2005),Drama
movieId 43917,Eight Below (2006),Action|Adventure|Drama|Romance
movieId 43919,Date Movie (2006),Comedy|Romance
movieId 43921,Running Scared (2006),Action|Crime|Thriller
movieId 43928,Ultraviolet (2006),Action|Fantasy|Sci-Fi|Thriller
movieId 43930,Just My Luck (2006),Comedy|Romance
movieId 43932,Pulse (2006),Action|Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller
movieId 43936,16 Blocks (2006),Crime|Thriller
movieId 44004,Failure to Launch (2006),Comedy|Romance
movieId 44020,Ultimate Avengers (2006),Action|Animation|Children|Sci-Fi
movieId 44022,Ice Age 2: The Meltdown (2006),Adventure|Animation|Children|Comedy
movieId 44189,Ask the Dust (2006),Drama|Romance
movieId 44191,V for Vendetta (2006),Action|Sci-Fi|Thriller|IMAX
movieId 44193,She's the Man (2006),Comedy|Romance
movieId 44195,Thank You for Smoking (2006),Comedy|Drama
movieId 44197,Find Me Guilty (2006),Comedy|Crime|Drama
movieId 44199,Inside Man (2006),Crime|Drama|Thriller
movieId 44204,Tsotsi (2005),Crime|Drama
movieId 44225,Aquamarine (2006),Children|Comedy|Fantasy
